USERID	NAME	SURNAME	GENDER	RACE	AGE	PROVINCE	CHANNEL2	RECORDDATE	EMAIL	RECORDTIME	DURATION2	SOCIAL_MEDIA_HANDLE
941730	Bernardo?	Styer	male	indian_asian	33	Kwazulu Natal	kykNET	2016/03/29	Bernardo?322@gmail.com	22:37:00.000	00:02:42.000	@Bernardo?32
894263	Brendan?	Mastrangelo	male	indian_asian	58	Kwazulu Natal	Supersport Live Events	2016/03/24	Brendan?451@yahoo.com	08:42:00.000	00:01:44.000	@Brendan?45
910881	Raymundo?	Shkreli	male	white	30	Western Cape	Trace TV	2016/03/24	Raymundo?435@mailxyz.com	08:45:00.000	00:03:48.000	@Raymundo?43
910881	Raymundo?	Shkreli	male	white	30	Western Cape	ICC Cricket World Cup 2011	2016/03/23	Raymundo?435@mailxyz.com	09:29:00.000	00:00:52.000	@Raymundo?43
909837	Art?	Holt	male	black	40	Gauteng	Supersport Live Events	2016/03/26	Art?403@mail.com	18:13:00.000	00:00:32.000	@Art?40
886770	None	None	None	None	0	None	E! Entertainment	2016/03/30	Anette?185@mailxyz.com	20:25:00.000	00:01:04.000	None
771772	Brendan?	Martello	male	indian_asian	29	Gauteng	Supersport Live Events	2016/02/07	Brendan?455@mailxyz.com	16:22:00.000	00:00:36.000	@Brendan?45
771772	Brendan?	Martello	male	indian_asian	29	Gauteng	Cartoon Network	2016/02/06	Brendan?455@mailxyz.com	20:32:00.000	00:02:08.000	@Brendan?45
910883	Dion?	Caves	male	None	34	Gauteng	Supersport Live Events	2016/03/25	Dion?333@mail.com	13:01:00.000	00:01:20.000	@Dion?33
833766	Wilton?	Reisinger	male	black	44	Gauteng	Channel O	2016/02/14	Wilton?411@yahoo.com	18:20:00.000	00:00:15.000	@Wilton?41
2423154	Raymundo?	Nicholls	male	coloured	35	Western Cape	Trace TV	2016/03/08	Raymundo?434@abcmail.com	20:14:00.000	00:01:57.000	@Raymundo?43
2423154	Raymundo?	Nicholls	male	coloured	35	Western Cape	Cartoon Network	2016/03/04	Raymundo?434@abcmail.com	15:36:00.000	00:00:28.000	@Raymundo?43
2423154	Raymundo?	Nicholls	male	coloured	35	Western Cape	Cartoon Network	2016/03/09	Raymundo?434@abcmail.com	03:14:00.000	00:00:27.000	@Raymundo?43
2165865	Jared?	Mccollum	male	indian_asian	30	Gauteng	Trace TV	2016/01/04	Jared?501@yahoo.com	13:38:00.000	00:06:09.000	@Jared?50
868137	Kyle?	Sieren	male	black	23	Gauteng	Channel O	2016/03/09	Kyle?63@mail.com	08:54:00.000	00:04:51.000	@Kyle?6
941733	Abel?	Pascarella	male	coloured	25	Western Cape	Cartoon Network	2016/01/07	Abel?183@mail.com	03:46:00.000	00:05:56.000	@Abel?18
941734	Roxane?	Lavoie	female	None	32	Western Cape	E! Entertainment	2016/03/13	Roxane?384@abcmail.com	00:27:00.000	00:32:06.000	@Roxane?38
795012	Emerson?	Beville	male	black	27	Mpumalanga	Trace TV	2016/03/01	Emerson?243@mail.com	22:53:00.000	00:01:27.000	@Emerson?24
795012	Emerson?	Beville	male	black	27	Mpumalanga	ICC Cricket World Cup 2011	2016/03/03	Emerson?243@mail.com	10:50:00.000	00:06:44.000	@Emerson?24
795012	Emerson?	Beville	male	black	27	Mpumalanga	SuperSport Blitz	2016/03/03	Emerson?243@mail.com	22:57:00.000	00:02:22.000	@Emerson?24
795012	Emerson?	Beville	male	black	27	Mpumalanga	Trace TV	2016/02/06	Emerson?243@mail.com	12:27:00.000	00:01:33.000	@Emerson?24
795012	Emerson?	Beville	male	black	27	Mpumalanga	Trace TV	2016/02/28	Emerson?243@mail.com	19:48:00.000	00:00:24.000	@Emerson?24
810769	Robby?	Roquemore	male	coloured	34	Western Cape	Supersport Live Events	2016/02/26	Robby?162@gmail.com	17:57:00.000	00:10:40.000	@Robby?16
810770	Garry?	Bilyeu	male	coloured	25	Western Cape	Trace TV	2016/02/21	Garry?282@gmail.com	08:44:00.000	00:00:00.000	@Garry?28
810770	Garry?	Bilyeu	male	coloured	25	Western Cape	E! Entertainment	2016/02/20	Garry?282@gmail.com	21:00:00.000	00:00:20.000	@Garry?28
810770	Garry?	Bilyeu	male	coloured	25	Western Cape	Trace TV	2016/02/26	Garry?282@gmail.com	06:43:00.000	00:00:15.000	@Garry?28
810770	Garry?	Bilyeu	male	coloured	25	Western Cape	Trace TV	2016/02/24	Garry?282@gmail.com	05:02:00.000	00:05:48.000	@Garry?28
810770	Garry?	Bilyeu	male	coloured	25	Western Cape	Trace TV	2016/03/08	Garry?282@gmail.com	19:22:00.000	00:00:00.000	@Garry?28
810770	Garry?	Bilyeu	male	coloured	25	Western Cape	ICC Cricket World Cup 2011	2016/02/27	Garry?282@gmail.com	15:35:00.000	00:00:00.000	@Garry?28
787649	Loyd?	Mccown	male	black	38	Kwazulu Natal	Africa Magic	2016/02/21	Loyd?492@gmail.com	19:36:00.000	00:00:04.000	@Loyd?49
822555	Loyd?	Roquemore	male	white	33	North West	Supersport Live Events	2016/03/18	Loyd?491@yahoo.com	06:07:00.000	00:00:08.000	@Loyd?49
914943	Hyman?	Singer	male	white	49	North West	Cartoon Network	2016/03/25	Hyman?85@mailxyz.com	16:12:00.000	00:00:00.000	@Hyman?8
870746	Jacinto?	Condie	male	white	45	Gauteng	CNN	2016/03/14	Jacinto?252@gmail.com	16:55:00.000	00:00:03.000	@Jacinto?25
852815	Brendan?	Wigfall	male	indian_asian	38	Gauteng	Trace TV	2016/03/10	Brendan?454@abcmail.com	10:57:00.000	00:01:06.000	@Brendan?45
810772	Wilton?	Biggers	male	white	25	Mpumalanga	Supersport Live Events	2016/02/18	Wilton?415@mailxyz.com	07:51:00.000	00:02:22.000	@Wilton?41
810772	Wilton?	Biggers	male	white	25	Mpumalanga	SuperSport Blitz	2016/02/24	Wilton?415@mailxyz.com	09:05:00.000	00:00:10.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Trace TV	2016/01/06	Wilton?411@yahoo.com	17:19:00.000	00:10:24.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Channel O	2016/01/03	Wilton?411@yahoo.com	05:13:00.000	00:14:48.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Africa Magic	2016/01/09	Wilton?411@yahoo.com	10:34:00.000	00:00:03.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Africa Magic	2016/01/03	Wilton?411@yahoo.com	05:03:00.000	00:01:26.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Channel O	2016/01/05	Wilton?411@yahoo.com	18:27:00.000	00:08:51.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Boomerang	2016/03/25	Wilton?411@yahoo.com	08:16:00.000	00:00:37.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Africa Magic	2016/03/26	Wilton?411@yahoo.com	20:09:00.000	00:00:06.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Boomerang	2016/03/26	Wilton?411@yahoo.com	20:12:00.000	00:00:10.000	@Wilton?41
822557	Wilton?	Nicholls	male	black	27	Limpopo	Boomerang	2016/03/27	Wilton?411@yahoo.com	09:51:00.000	00:09:13.000	@Wilton?41
805381	Raymundo?	Lavoie	male	None	29	Western Cape	Cartoon Network	2016/02/18	Raymundo?433@mail.com	08:56:00.000	00:00:11.000	@Raymundo?43
805381	Raymundo?	Lavoie	male	None	29	Western Cape	Supersport Live Events	2016/02/25	Raymundo?433@mail.com	07:32:00.000	00:03:14.000	@Raymundo?43
805381	Raymundo?	Lavoie	male	None	29	Western Cape	Supersport Live Events	2016/02/25	Raymundo?433@mail.com	08:13:00.000	00:00:54.000	@Raymundo?43
805381	Raymundo?	Lavoie	male	None	29	Western Cape	Supersport Live Events	2016/03/18	Raymundo?433@mail.com	09:00:00.000	00:00:02.000	@Raymundo?43
805381	Raymundo?	Lavoie	male	None	29	Western Cape	Supersport Live Events	2016/03/04	Raymundo?433@mail.com	07:41:00.000	00:00:00.000	@Raymundo?43
810773	Abel?	Mina	male	black	31	Western Cape	Trace TV	2016/02/27	Abel?184@abcmail.com	09:54:00.000	00:00:15.000	@Abel?18
810774	None	None	None	None	0	None	ICC Cricket World Cup 2011	2016/03/02	Rebecka?102@gmail.com	15:12:00.000	00:07:18.000	None
810774	None	None	None	None	0	None	ICC Cricket World Cup 2011	2016/02/27	Rebecka?102@gmail.com	09:22:00.000	00:23:16.000	None
810774	None	None	None	None	0	None	ICC Cricket World Cup 2011	2016/03/12	Rebecka?102@gmail.com	11:39:00.000	00:01:54.000	None
810774	None	None	None	None	0	None	ICC Cricket World Cup 2011	2016/03/26	Rebecka?102@gmail.com	12:18:00.000	00:03:40.000	None
822560	Romeo?	Hier	male	white	23	Eastern Cape	Supersport Live Events	2016/02/26	Romeo?372@gmail.com	15:35:00.000	00:00:38.000	@Romeo?37
822560	Romeo?	Hier	male	white	23	Eastern Cape	Supersport Live Events	2016/02/25	Romeo?372@gmail.com	07:10:00.000	00:02:28.000	@Romeo?37
868144	Len?	Leicht	male	black	40	Gauteng	ICC Cricket World Cup 2011	2016/03/08	Len?445@mailxyz.com	06:36:00.000	00:02:40.000	@Len?44
868144	Len?	Leicht	male	black	40	Gauteng	DStv Events 1	2016/03/06	Len?445@mailxyz.com	20:30:00.000	00:02:00.000	@Len?44
868144	Len?	Leicht	male	black	40	Gauteng	CNN	2016/03/09	Len?445@mailxyz.com	14:42:00.000	00:03:21.000	@Len?44
810776	Lloyd?	Hoadley	male	None	32	Western Cape	Cartoon Network	2016/02/18	Lloyd?75@mailxyz.com	19:14:00.000	00:00:14.000	@Lloyd?7
810776	Lloyd?	Hoadley	male	None	32	Western Cape	SuperSport Blitz	2016/02/22	Lloyd?75@mailxyz.com	07:33:00.000	00:00:12.000	@Lloyd?7
	None	None	None	None	0	None			Teresia?362@gmail.com			None
	Carter?	Styer	male	black	26	Mpumalanga			Carter?35@mailxyz.com			@Carter?3
	None	None	None	None	0	None			Cordie?433@mail.com			None
	None	None	None	None	0	None			Roxane?504@abcmail.com			None
	Jacinto?	Tancredi	male	black	27	Eastern Cape			Jacinto?251@yahoo.com			@Jacinto?25
	Shane?	Bilyeu	male	black	25	Gauteng			Shane?21@yahoo.com			@Shane?2
	None	None			0				Briana?435@mailxyz.com			None
	None	None	None	None	0	None			Lillie?143@mail.com			None
	None	None	None	None	0	None			Meghann?215@mailxyz.com			None
	Nubia?	Sytsma	female	black	36	Limpopo			Nubia?201@yahoo.com			@Nubia?20
	None	None	None	None	0	None			Torrie?362@gmail.com			None
	None	None	None	None	0	None			Desirae?61@yahoo.com			None
	None	None	None	None	0	None			Cordie?281@yahoo.com			None
	None	None	None	None	0	None			Anette?315@mailxyz.com			None
	None	None	None	None	0	None			Lillie?114@abcmail.com			None
	None	None	None	None	0	None			Blanca?373@mail.com			None
	None	None	None	None	0	None			Emilie?52@gmail.com			None
	None	None			0				Epifania?171@yahoo.com			None
	None	None	None	None	0	None			Rebekah?192@gmail.com			None
	None	None	None	None	0	None			Shandra?374@abcmail.com			None
	None	None			0				Krysta?342@gmail.com			None
	Lane?	Hier	male	black	38	North West			Lane?111@yahoo.com			@Lane?11
	None	None	None	None	0	None			Shandra?53@mail.com			None
	Art?	Beville	male	black	22	Limpopo			Art?403@mail.com			@Art?40
	None	None	None	None	0	None			Seema?81@yahoo.com			None
	None	None			0				Katharina?143@mail.com			None
	None	None	None	None	0	None			Bess?61@yahoo.com			None
	None	None			0				Sharri?364@abcmail.com			None
	None	None	None	None	0	None			Carlota?85@mailxyz.com			None
	None	None	None	None	0	None			Tiffani?291@yahoo.com			None
	None	None	None	None	0	None			Alissa?431@yahoo.com			None
	Rebekah?	Paradis	female	black	17	Gauteng			Rebekah?173@mail.com			@Rebekah?17
	None	None	None	None	0	None			Minerva?362@gmail.com			None
	None	None	None	None	0	None			Lillie?494@abcmail.com			None
	None	None			0				Williemae?452@gmail.com			None
	None	None	None	None	0	None			Nakita?432@gmail.com			None
	Art?	Pool	male	black	27	Kwazulu Natal			Art?405@mailxyz.com			@Art?40
	None	None	None	None	0	None			Dia?62@gmail.com			None
	None	None			0				Nakita?153@mail.com			None
	Michel?	Holt	male	indian_asian	29	Gauteng			Michel?203@mail.com			@Michel?20
	None	None			0				Minerva?45@mailxyz.com			None
	None	None	None	None	0	None			Loris?452@gmail.com			None
	Mellie?	Creager	female	black	9	Mpumalanga			Mellie?154@abcmail.com			@Mellie?15
	None	None	None	None	0	None			Seema?504@abcmail.com			None
	None	None	None	None	0	None			Reagan?491@yahoo.com			None
	None	None	None	indian_asian	0	None			Winona?12@gmail.com			None
	None	None			0				Irmgard?203@mail.com			None
	None	None			0				Felipa?284@abcmail.com			None
	None	None	None	None	0	None			Anette?24@abcmail.com			None
	None	None	None	None	0	None			Krysta?75@mailxyz.com			None
	None	None			0				Cordie?505@mailxyz.com			None
	None	None			0				Eula?312@gmail.com			None
	None	None	None	None	0	None			Roxane?352@gmail.com			None
	None	None	None	None	0	None			Emilie?411@yahoo.com			None
	None	None	None	None	0	None			Lillie?503@mail.com			None
	None	None	None	None	0	None			Winona?421@yahoo.com			None
	None	None	None	None	0	None			Winona?383@mail.com			None
	Winona?	Wigfall	female	black	24	Mpumalanga			Winona?61@yahoo.com			@Winona?6
	None	None	None	None	0	None			Malika?194@abcmail.com			None
	None	None	None	None	0	None			Epifania?153@mail.com			None
	None	None	None	None	0	None			Krysta?75@mailxyz.com			None
	None	None			0				Carlota?321@yahoo.com			None
	None	None			0				Tiffani?23@mail.com			None
	None	None	None	None	0	None			Shelley?125@mailxyz.com			None
	None	None			0				Epifania?43@mail.com			None
	None	None			0				Minerva?11@yahoo.com			None
	None	None	None	None	0	None			Shandra?291@yahoo.com			None
	None	None	None	None	0	None			Trudie?402@gmail.com			None
	Romeo?	Nicholls	male	indian_asian	44	Western Cape			Romeo?373@mail.com			@Romeo?37
	Romeo?	Restivo	male	black	24	Gauteng			Romeo?371@yahoo.com			@Romeo?37
	None	None	None	None	0	None			Briana?183@mail.com			None
	None	None	None	None	0	None			Dia?424@abcmail.com			None
	None	None	None	None	0	None			Tiffani?244@abcmail.com			None
	None	None	None	None	0	None			Roxana?424@abcmail.com			None
	Bernardo?	Pool	male	black	28	Mpumalanga			Bernardo?322@gmail.com			@Bernardo?32
	None	None			0				Shelley?63@mail.com			None
	Filiberto?	Condie	male	black	22	Gauteng			Filiberto?41@yahoo.com			@Filiberto?4
	None	None	None	None	0	None			Alissa?435@mailxyz.com			None
	None	None	None	None	0	None			Loris?45@mailxyz.com			None
	None	None	None	None	0	None			Teresia?335@mailxyz.com			None
	None	None	None	None	0	None			Mellie?391@yahoo.com			None
	None	None	None	None	0	None			Irmgard?453@mail.com			None
	None	None	None	None	0	None			Winona?171@yahoo.com			None
	Kyle?	Shkreli	male	white	10	Gauteng			Kyle?61@yahoo.com			@Kyle?6
	None	None	None	None	0	None			Trudie?355@mailxyz.com			None
	None	None	None	None	0	None			Malika?31@yahoo.com			None
	None	None			0				Mellie?53@mail.com			None
	Luanna?	Hoadley	female	black	25	Western Cape			Luanna?175@mailxyz.com			@Luanna?17
	Wilburn?	Woolard	male	white	29	Gauteng			Wilburn?304@abcmail.com			@Wilburn?30
	None	None			0				Winona?101@yahoo.com			None
	None	None			0				Rebekah?333@mail.com			None
	None	None	None	None	0	None			Cordie?432@gmail.com			None
	None	None	None	None	0	None			Nakita?12@gmail.com			None
	None	None	None	None	0	None			Reagan?303@mail.com			None
	None	None			0				Luanna?275@mailxyz.com			None
	None	None	None	None	0	None			Trudie?324@abcmail.com			None
	None	None	None	None	0	None			Adela?343@mail.com			None
	Brendan?	Woolard	male	indian_asian	28	Kwazulu Natal			Brendan?452@gmail.com			@Brendan?45
	None	None			0				Malika?63@mail.com			None
	None	None	None	None	0	None			Tiffani?85@mailxyz.com			None
	None	None	None	None	0	None			Meghann?433@mail.com			None
	Brendan?	Crotty	male	black	22	Limpopo			Brendan?452@gmail.com			@Brendan?45
	None	None	None	None	0	None			Emilie?42@gmail.com			None
	None	None			0				Trudie?424@abcmail.com			None
	None	None	None	None	0	None			Mellie?151@yahoo.com			None
	None	None	None	None	0	None			Irmgard?444@abcmail.com			None
	None	None	None	None	0	None			Mellie?172@gmail.com			None
	None	None			0				Nakita?363@mail.com			None
	None	None	None	None	0	None			Trudie?373@mail.com			None
	None	None			0				Shelley?195@mailxyz.com			None
	Jacinto?	Hoadley	male	white	31	Gauteng			Jacinto?252@gmail.com			@Jacinto?25
	None	None			0				Felipa?453@mail.com			None
	None	None	None	None	0	None			Yolonda?423@mail.com			None
	Shandra?	Mccollum	female	black	34	Kwazulu Natal			Shandra?483@mail.com			@Shandra?48
	None	None			0				Tiffani?383@mail.com			None
	None	None	None	None	0	None			Felipa?292@gmail.com			None
	None	None	None	None	0	None			Roxane?285@mailxyz.com			None
	None	None	None	None	0	None			Adela?454@abcmail.com			None
	None	None	None	None	0	None			Meghann?465@mailxyz.com			None
	None	None			0				Lillian?112@gmail.com			None
	None	None	None	None	0	None			Yolonda?114@abcmail.com			None
	None	None	None	None	0	None			Nubia?145@mailxyz.com			None
	None	None	None	None	0	None			Carlota?352@gmail.com			None
	None	None	None	None	0	None			Luanna?472@gmail.com			None
	None	None			0				Sharri?355@mailxyz.com			None
	None	None	None	None	0	None			Minerva?214@abcmail.com			None
	None	None	None	None	0	None			Emilie?463@mail.com			None
	None	None	None	None	0	None			Nubia?273@mail.com			None
	None	None			0				Gretta?155@mailxyz.com			None
	None	None	None	None	0	None			Winona?454@abcmail.com			None
	None	None	None	None	0	None			Williemae?223@mail.com			None
	None	None			0				Luanna?223@mail.com			None
	Hollis?	Martello	male	black	31	Gauteng			Hollis?384@abcmail.com			@Hollis?38
	None	None			0				Shelley?405@mailxyz.com			None
	None	None			0				Alecia?75@mailxyz.com			None
	Chas?	Biggers	male	white	55	Free State			Chas?351@yahoo.com			@Chas?35
	None	None			0				Lillie?192@gmail.com			None
	None	None	None	None	0	None			Earline?225@mailxyz.com			None
	Felipa?	Mcculloch	female	black	16	Kwazulu Natal			Felipa?24@abcmail.com			@Felipa?2
	None	None			0				Zetta?113@mail.com			None
	None	None	None	None	0	None			Eula?184@abcmail.com			None
	None	None	None	None	0	None			Malika?274@abcmail.com			None
	None	None	None	None	0	None			Rebekah?462@gmail.com			None
	None	None	None	None	0	None			Minerva?115@mailxyz.com			None
	Lillie?	Langenfeld	female	black	28	Gauteng			Lillie?284@abcmail.com			@Lillie?28
	None	None	None	None	0	None			Nubia?484@abcmail.com			None
	None	None	None	None	0	None			Torrie?364@abcmail.com			None
	None	None			0				Yolonda?435@mailxyz.com			None
	None	None	None	None	0	None			Loris?182@gmail.com			None
	None	None	None	None	0	None			Krysta?264@abcmail.com			None
	None	None	None	None	0	None			Nubia?181@yahoo.com			None
	None	None	None	None	0	None			Meghann?294@abcmail.com			None
	None	None			0				Shelley?154@abcmail.com			None
	None	None			0				Trudie?415@mailxyz.com			None
	None	None			0				Rebecka?472@gmail.com			None
	None	None	None	None	0	None			Luann?145@mailxyz.com			None
	None	None			0				Briana?462@gmail.com			None
	None	None			0				Felipa?32@gmail.com			None
	None	None	None	None	0	None			Emilie?331@yahoo.com			None
	None	None			0				Yolonda?365@mailxyz.com			None
	None	None	None	None	0	None			Malika?135@mailxyz.com			None
	None	None			0				Williemae?231@yahoo.com			None
	None	None	None	None	0	None			Earline?442@gmail.com			None
	None	None			0				Nubia?483@mail.com			None
	None	None	None	None	0	None			Eula?171@yahoo.com			None
	None	None	None	None	0	None			Gretta?444@abcmail.com			None
	None	None	None	None	0	None			Iva?361@yahoo.com			None
	None	None			0				Lillian?475@mailxyz.com			None
	None	None	None	None	0	None			Iva?23@mail.com			None
	Luann?	Mina	female		35	Gauteng			Luann?181@yahoo.com			@Luann?18
	Roxana?	Nicholls	female	white	35	Limpopo			Roxana?293@mail.com			@Roxana?29
	Krysta?	Mastrangelo	female	black	14	Gauteng			Krysta?31@yahoo.com			@Krysta?3
	None	None	None	None	0	None			Nubia?291@yahoo.com			None
	None	None	None	None	0	None			Roxane?93@mail.com			None
	None	None	None	None	0	None			Krysta?341@yahoo.com			None
	None	None	None	None	0	None			Katharina?201@yahoo.com			None
	Lucas?	Lavoie	male	black	33	Limpopo			Lucas?233@mail.com			@Lucas?23
	None	None	None	None	0	None			Carlota?103@mail.com			None
	Shane?	Roquemore	male	coloured	29	Eastern Cape			Shane?23@mail.com			@Shane?2
	None	None	None	None	0	None			Gretta?331@yahoo.com			None
	None	None	None	None	0	None			Cordie?483@mail.com			None
	None	None	None	None	0	None			Shandra?133@mail.com			None
	None	None	None	None	0	None			Cordie?185@mailxyz.com			None
	Yong?	Luthy	male	black	22	Free State			Yong?484@abcmail.com			@Yong?48
	None	None	None	None	0	None			Lesli?122@gmail.com			None
	None	None			0				Cordie?55@mailxyz.com			None
	None	None	None	None	0	None			Bess?465@mailxyz.com			None
	None	None			0				Reagan?464@abcmail.com			None
	None	None			0				Seema?273@mail.com			None
	Wilburn?	Borelli	male	white	44	Western Cape			Wilburn?301@yahoo.com			@Wilburn?30
	None	None			0				Rebecka?453@mail.com			None
	None	None			0				Iva?232@gmail.com			None
	None	None			0				Williemae?212@gmail.com			None
	None	None	None	None	0	None			Malika?244@abcmail.com			None
	None	None	None	None	0	None			Gretta?201@yahoo.com			None
	None	None	None	None	0	None			Rebekah?333@mail.com			None
	None	None	None	None	0	None			Yolonda?413@mail.com			None
	None	None			0				Rebecka?104@abcmail.com			None
	Stacy?	Styer	male	black	21	Limpopo			Stacy?274@abcmail.com			@Stacy?27
	None	None	None	None	0	None			Roxane?344@abcmail.com			None
	Eli?	Mcclaine	male	black	42	Gauteng			Eli?292@gmail.com			@Eli?29
	None	None			0				Luanna?181@yahoo.com			None
	Jared?	Crotty	male	coloured	30	Mpumalanga			Jared?505@mailxyz.com			@Jared?50
	Jared?	Mina	male	white	45	Gauteng			Jared?502@gmail.com			@Jared?50
	None	None	None	None	0	None			Iva?492@gmail.com			None
	None	None			0				Lesli?405@mailxyz.com			None
	None	None	None	None	0	None			Luanna?191@yahoo.com			None
	None	None	None	None	0	None			Blanca?404@abcmail.com			None
	Luanna?	Hoadley	female	black	35	Gauteng			Luanna?352@gmail.com			@Luanna?35
	None	None			0				Williemae?174@abcmail.com			None
	None	None	None	None	0	None			Krysta?294@abcmail.com			None
	None	None	None	None	0	None			Yolonda?282@gmail.com			None
	None	None	None	None	0	None			Minerva?445@mailxyz.com			None
	Cory?	Biggers	male	black	25	Gauteng			Cory?102@gmail.com			@Cory?10
	None	None	None	None	0	None			Emilie?392@gmail.com			None
	None	None	None	None	0	None			Nakita?371@yahoo.com			None
	None	None	None	None	0	None			Cordie?471@yahoo.com			None
	None	None	None	None	0	None			Katharina?333@mail.com			None
	None	None	None	None	0	None			Meghann?322@gmail.com			None
	Stefan?	Sieren	male	white	30	Gauteng			Stefan?462@gmail.com			@Stefan?46
	Charlie?	Mcculloch	male	black	28	Mpumalanga			Charlie?363@mail.com			@Charlie?36
	None	None	None	None	0	None			Zetta?22@gmail.com			None
	Bess?	Jacox	female	black	29	Eastern Cape			Bess?162@gmail.com			@Bess?16
	Jacinto?	Jacox	male	white	28	North West			Jacinto?255@mailxyz.com			@Jacinto?25
	None	None			0				Alecia?454@abcmail.com			None
	None	None	None	None	0	None			Reagan?184@abcmail.com			None
	None	None	None	None	0	None			Nakita?503@mail.com			None
	Raymundo?	Sytsma	male	black	35	Western Cape			Raymundo?433@mail.com			@Raymundo?43
	None	None	None	None	0	None			Anette?195@mailxyz.com			None
	None	None	None	None	0	None			Blanca?302@gmail.com			None
	Loyd?	Pool	male	black	27	Kwazulu Natal			Loyd?492@gmail.com			@Loyd?49
	None	None	None	None	0	None			Anette?462@gmail.com			None
	None	None			0				Shandra?295@mailxyz.com			None
	None	None			0				Malika?501@yahoo.com			None
	None	None	None	None	0	None			Rebekah?53@mail.com			None
	None	None	None	None	0	None			Rebekah?453@mail.com			None
	None	None	None	None	0	None			Krysta?241@yahoo.com			None
	Dee?	Mastrangelo	male	black	25	Mpumalanga			Dee?214@abcmail.com			@Dee?21
	None	None	None	None	0	None			Luanna?443@mail.com			None
	None	None	None	None	0	None			Lesli?104@abcmail.com			None
	None	None	None	None	0	None			Reagan?23@mail.com			None
	Stephen?	Curran	male	black	29	Limpopo			Stephen?155@mailxyz.com			@Stephen?15
	None	None	None	None	0	None			Meghann?331@yahoo.com			None
	Hyman?	Condie	male	black	34	North West			Hyman?85@mailxyz.com			@Hyman?8
	None	None	None	None	0	None			Lillie?322@gmail.com			None
	None	None	None	None	0	None			Meghann?195@mailxyz.com			None
	None	None			0				Irmgard?373@mail.com			None
	Donald?	Woolard	male	black	60	Mpumalanga			Donald?222@gmail.com			@Donald?22
	None	None			0				Loris?362@gmail.com			None
	None	None	None	None	0	None			Tiffani?292@gmail.com			None
	None	None			0				Luanna?333@mail.com			None
	Garry?	Martello	male	black	27	Mpumalanga			Garry?285@mailxyz.com			@Garry?28
	None	None	None	None	0	None			Epifania?433@mail.com			None
	None	None	None	None	0	None			Lillian?34@abcmail.com			None
	None	None	None	None	0	None			Shandra?443@mail.com			None
	None	None	None	None	0	None			Sharri?211@yahoo.com			None
	None	None			0				Nubia?292@gmail.com			None
	None	None			0				Nubia?375@mailxyz.com			None
	Valentine?	Mina	male	black	25	Gauteng			Valentine?471@yahoo.com			@Valentine?47
	None	None	None	None	0	None			Williemae?213@mail.com			None
	None	None			0				Shandra?13@mail.com			None
	None	None			0				Williemae?45@mailxyz.com			None
	None	None			0				Zetta?62@gmail.com			None
	None	None	None	None	0	None			Alecia?362@gmail.com			None
	None	None			0				Desirae?55@mailxyz.com			None
	None	None	None	None	0	None			Adela?294@abcmail.com			None
	None	None			0				Mellie?261@yahoo.com			None
	None	None	None	None	0	None			Carlota?403@mail.com			None
	None	None	None	None	0	None			Nubia?493@mail.com			None
	None	None	None	None	0	None			Yolonda?423@mail.com			None
	None	None	None	None	0	None			Rebekah?265@mailxyz.com			None
	None	None	None	None	0	None			Luanna?502@gmail.com			None
	None	None	None	None	0	None			Katharina?112@gmail.com			None
	None	None	None	None	0	None			Tiffani?185@mailxyz.com			None
	Emerson?	Slane	male	black	51	Kwazulu Natal			Emerson?243@mail.com			@Emerson?24
	None	None	None	None	0	None			Zetta?65@mailxyz.com			None
	None	None			0				Tiffani?371@yahoo.com			None
	None	None	None	None	0	None			Tiffani?425@mailxyz.com			None
	Shelley?	Reisinger	female	black	30	Western Cape			Shelley?344@abcmail.com			@Shelley?34
	Eli?	Pilot	male	black	19	Gauteng			Eli?294@abcmail.com			@Eli?29
	Lucas?	Bilyeu	male	None	22	Gauteng			Lucas?231@yahoo.com			@Lucas?23
	None	None			0				Nakita?462@gmail.com			None
	None	None	None	None	0	None			Krysta?351@yahoo.com			None
	None	None			0				Seema?151@yahoo.com			None
	None	None			0				Rebekah?181@yahoo.com			None
	None	None	None	None	0	None			Katharina?335@mailxyz.com			None
	None	None	None	None	0	None			Seema?271@yahoo.com			None
	None	None	None	None	0	None			Dia?91@yahoo.com			None
	Irving?	Styer	male	black	23	Mpumalanga			Irving?53@mail.com			@Irving?5
	None	None			0				Loris?61@yahoo.com			None
	None	None			0				Shandra?203@mail.com			None
	None	None	None	None	0	None			Dia?252@gmail.com			None
	None	None	None	None	0	None			Alissa?82@gmail.com			None
	None	None	None	None	0	None			Meghann?141@yahoo.com			None
	None	None	None	None	0	None			Iva?251@yahoo.com			None
	Luann?	Mina	female	black	22	Kwazulu Natal			Luann?321@yahoo.com			@Luann?32
	Jacinto?	Hier	male	black	39	Eastern Cape			Jacinto?254@abcmail.com			@Jacinto?25
